"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Urban","2018",62.457,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: National","2018",121.181,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Rural","2018",44.443,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Urban","2018",76.738,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: National","2017",449.086,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Rural","2017",154.968,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Urban","2017",294.118,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: National","2017",192.44,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Rural","2017",66.907,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Urban","2017",125.533,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: National","2017",256.646,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Rural","2017",88.061,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Urban","2017",168.585,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: National","2017",222.943,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Rural","2017",69.966,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Urban","2017",152.977,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: National","2017",87.424,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Rural","2017",26.378,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Urban","2017",61.046,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: National","2017",135.519,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Rural","2017",43.588,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Urban","2017",91.931,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: National","2017",226.143,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Rural","2017",85.002,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Urban","2017",141.141,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: National","2017",105.016,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Rural","2017",40.529,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Urban","2017",64.487,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: National","2017",121.127,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Rural","2017",44.473,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Urban","2017",76.654,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: National","2016",454.357,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Rural","2016",157.216,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Urban","2016",297.141,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: National","2016",196.551,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Rural","2016",68.568,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Urban","2016",127.983,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: National","2016",257.806,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Rural","2016",88.647,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Urban","2016",169.158,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: National","2016",226.84,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Rural","2016",71.54,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Urban","2016",155.3,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: National","2016",90.615,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Rural","2016",27.627,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Urban","2016",62.988,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: National","2016",136.226,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Rural","2016",43.914,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Urban","2016",92.312,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: National","2016",227.516,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Rural","2016",85.675,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Urban","2016",141.841,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: National","2016",105.936,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Rural","2016",40.942,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Urban","2016",64.995,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: National","2016",121.58,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Rural","2016",44.734,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Urban","2016",76.847,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: National","2015",449.561,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Rural","2015",155.238,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Urban","2015",294.323,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: National","2015",194.357,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Rural","2015",67.45,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Urban","2015",126.907,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: National","2015",255.205,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Rural","2015",87.788,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Urban","2015",167.416,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: National","2015",223.28,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Rural","2015",70.094,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Urban","2015",153.186,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: National","2015",88.919,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Rural","2015",26.814,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Urban","2015",62.105,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: National","2015",134.361,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Rural","2015",43.279,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Urban","2015",91.082,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: National","2015",226.281,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Rural","2015",85.145,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Urban","2015",141.137,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: National","2015",105.438,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Rural","2015",40.636,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Urban","2015",64.802,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: National","2015",120.843,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Rural","2015",44.509,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Urban","2015",76.334,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: National","2014",445.333,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Rural","2014",153.616,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Urban","2014",291.717,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: National","2014",191.729,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Rural","2014",66.257,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Urban","2014",125.473,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: National","2014",253.604,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Rural","2014",87.359,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Urban","2014",166.244,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: National","2014",221.395,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Rural","2014",69.409,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Urban","2014",151.986,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: National","2014",87.892,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Rural","2014",26.352,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Urban","2014",61.54,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: National","2014",133.503,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Rural","2014",43.057,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+","Area type: Urban","2014",90.446,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: National","2014",223.938,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Rural","2014",84.206,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+","Area type: Urban","2014",139.731,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: National","2014",103.837,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Rural","2014",39.904,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24","Area type: Urban","2014",63.933,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: National","2014",120.101,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Rural","2014",44.302,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+","Area type: Urban","2014",75.799,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: National","2013",451.103,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Rural","2013",156.152,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+","Area type: Urban","2013",294.951,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: National","2013",193.359,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Rural","2013",66.99,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24","Area type: Urban","2013",126.369,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: National","2013",257.744,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Rural","2013",89.162,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+","Area type: Urban","2013",168.582,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: National","2013",222.867,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Rural","2013",70.004,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+","Area type: Urban","2013",152.864,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: National","2013",87.43,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Rural","2013",26.124,
"Korea, Democratic People's Republic of","Unemployment by sex, age and rural / urban areas -- ILO modelled estimates, Nov. 2021 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24","Area type: Urban","2013",61.306,
