"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2020",204.342,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2020",670.583,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2020",1061.937,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2020",268.277,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2020",793.66,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2019",1935.898,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2019",479.738,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2019",1456.16,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2019",870.403,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2019",206.567,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2019",663.836,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2019",1065.495,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2019",273.171,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2019",792.324,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2018",1936.51,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2018",492.426,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2018",1444.085,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2018",866.007,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2018",211.18,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2018",654.828,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2018",1070.503,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2018",281.246,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2018",789.257,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2017",1932.465,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2017",503.985,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2017",1428.479,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2017",864.977,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2017",215.421,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2017",649.557,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2017",1067.487,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2017",288.564,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2017",778.923,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2016",1923.761,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2016",511.633,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2016",1412.128,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2016",866.839,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2016",222.525,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2016",644.314,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2016",1056.923,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2016",289.108,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2016",767.814,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2015",1900.12,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2015",508.442,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2015",1391.677,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2015",854.569,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2015",220.933,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2015",633.636,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2015",1045.55,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2015",287.509,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2015",758.041,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2014",1870.032,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2014",501.117,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2014",1368.916,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2014",844.557,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2014",219.563,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2014",624.995,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2014",1025.475,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2014",281.554,
"Korea, Democratic People's Republic of","Composite measure of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2014",743.921,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2022",12.332,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2022",18.94,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2022",11.162,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2022",10.669,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2022",16.838,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2022",9.676,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2022",14.136,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2022",20.877,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2022",12.822,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2021",12.746,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2021",19.512,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2021",11.518,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2021",11.088,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2021",17.4,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2021",10.052,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2021",14.544,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2021",21.447,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2021",13.159,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2020",12.119,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2020",18.726,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2020",10.88,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2020",10.517,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2020",16.854,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2020",9.436,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2020",13.859,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2020",20.457,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2020",12.496,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2019",11.906,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2019",18.163,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2019",10.692,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2019",10.293,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2019",16.29,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2019",9.235,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2019",13.653,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2019",19.892,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2019",12.32,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2018",11.979,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2018",18.327,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2018",10.713,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2018",10.318,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2018",16.369,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2018",9.219,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2018",13.772,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2018",20.136,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2018",12.378,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2017",12.07,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2017",18.58,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2017",10.742,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2017",10.406,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2017",16.492,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2017",9.272,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2017",13.867,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2017",20.52,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2017",12.38,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2016",12.137,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2016",18.734,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2016",10.764,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2016",10.536,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2016",16.871,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2016",9.327,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2016",13.865,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15-24",,"2016",20.474,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 25+",,"2016",12.363,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15+",,"2015",12.065,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 15-24",,"2015",18.386,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Total","Age (Youth, adults): 25+",,"2015",10.719,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15+",,"2015",10.48,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 15-24",,"2015",16.567,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Male","Age (Youth, adults): 25+",,"2015",9.29,
"Korea, Democratic People's Republic of","Composite rate of labour underutilization (LU4) by sex and age -- ILO modelled estimates, Nov. 2022 (%)","ILO - Modelled Estimates","Sex: Female","Age (Youth, adults): 15+",,"2015",13.768,
